Index,Weight(Pounds)
8582,126.4208
8583,123.631
8584,115.4171
8585,129.6403
8586,110.1478
8587,115.8672
8588,133.8044
8589,136.5008
8590,124.0748
8591,130.6542
8592,148.3087
8593,123.5118
8594,133.3485
8595,110.1892
8596,124.0764
8597,129.7241
8598,104.7027
8599,134.1397
8600,136.6591
8601,132.8673
8602,126.4911
8603,114.7128
8604,158.4771
8605,123.3098
8606,142.6713
8607,115.842
8608,97.83008
8609,125.707
8610,138.2249
8611,116.3683
8612,151.8387
8613,127.9952
8614,111.4943
8615,119.0602
8616,120.3285
8617,115.128
8618,120.3097
8619,120.4223
8620,129.1886
8621,125.8767
8622,111.3564
8623,127.3243
8624,130.3186
8625,127.4867
8626,144.6741
8627,126.7203
8628,141.1438
8629,135.5828
8630,138.3058
8631,129.9339
8632,119.0595
8633,129.557
8634,136.7802
8635,124.4031
8636,129.976
8637,116.4489
8638,102.8583
8639,140.878
8640,122.7092
8641,119.3298
8642,103.6839
8643,135.5008
8644,109.4734
8645,108.1062
8646,131.4376
8647,125.3836
8648,144.3117
8649,109.3633
8650,125.4205
8651,122.5754
8652,148.6212
8653,111.1764
8654,109.3832
8655,119.4349
8656,140.3522
8657,143.1496
8658,105.8021
8659,136.8885
8660,116.9535
8661,115.9419
8662,133.3074
8663,141.7503
8664,137.7559
8665,134.3729
8666,119.3438
8667,115.6909
8668,122.1442
8669,135.3984
8670,134.3577
8671,138.0941
8672,117.9849
8673,136.8724
8674,117.9312
8675,145.8697
8676,119.0578
8677,121.7189
8678,121.6697
8679,127.6795
8680,129.2295
8681,110.8076
8682,118.6172
8683,146.5188
8684,132.6966
8685,119.9738
8686,109.856
8687,118.2264
8688,128.6528
8689,127.3597
8690,103.3027
8691,115.9257
8692,112.889
8693,118.5959
8694,148.6113
8695,131.9039
8696,129.6126
8697,122.1707
8698,152.1123
8699,101.8952
8700,144.0831
8701,137.295
8702,141.0431
8703,131.7326
8704,143.3108
8705,114.8461
8706,107.4208
8707,110.2544
8708,121.8217
8709,126.529
8710,121.3218
8711,137.4274
8712,125.8786
8713,139.6533
8714,118.4718
8715,127.3112
8716,105.3351
8717,124.9629
8718,105.3681
8719,121.1566
8720,142.3453
8721,122.1038
8722,116.5428
8723,117.0908
8724,127.3049
8725,113.4762
8726,134.5287
8727,114.9908
8728,129.2673
8729,126.3473
8730,142.6824
8731,122.0253
8732,114.5964
8733,123.31
8734,144.323
8735,117.5716
8736,144.1516
8737,128.3014
8738,138.9831
8739,128.4548
8740,151.2938
8741,116.8306
8742,128.6177
8743,145.0769
8744,111.8354
8745,146.3214
8746,116.0189
8747,135.2526
8748,124.1958
8749,122.8095
8750,112.9433
8751,119.4182
8752,135.4419
8753,160.9728
8754,132.3743
8755,144.0178
8756,128.1884
8757,118.5785
8758,128.0257
8759,117.1136
8760,136.8483
8761,132.9662
8762,124.3004
8763,132.3608
8764,108.4509
8765,136.53
8766,121.6743
8767,126.6608
8768,121.6717
8769,115.6813
8770,130.6168
8771,131.1111
8772,123.0377
8773,134.1447
8774,120.4446
8775,122.2947
8776,113.2646
8777,116.8734
8778,117.5564
8779,114.1919
8780,117.0031
8781,135.662
8782,139.0431
8783,131.258
8784,116.2256
8785,132.8145
8786,134.8338
8787,134.2011
8788,113.7779
8789,138.8971
8790,136.0789
8791,135.9047
8792,110.2969
8793,117.3088
8794,113.3246
8795,97.61996
8796,99.90975
8797,133.682
8798,129.6092
8799,140.811
8800,126.4157
8801,131.9105
8802,122.0728
8803,130.5105
8804,130.5867
8805,143.097
8806,117.1269
8807,100.9
8808,116.9012
8809,119.1882
8810,133.8952
8811,112.0133
8812,132.1341
8813,117.103
8814,111.3426
8815,115.5257
8816,139.7323
8817,141.2489
8818,131.7992
8819,112.7464
8820,125.2627
8821,114.1017
8822,117.342
8823,119.7384
8824,139.9267
8825,124.2893
8826,132.9339
8827,129.0482
8828,125.9097
8829,144.66
8830,132.7107
8831,132.7596
8832,125.0608
8833,131.7524
8834,112.828
8835,122.8259
8836,112.7446
8837,117.7157
8838,118.2423
8839,125.0318
8840,131.5739
8841,125.4574
8842,120.6513
8843,140.9432
8844,127.8661
8845,152.929
8846,135.0082
8847,113.0211
8848,136.8874
8849,121.7984
8850,135.4599
8851,115.5446
8852,124.585
8853,122.9659
8854,129.7591
8855,121.6332
8856,144.7042
8857,114.1893
8858,119.5523
8859,126.4766
8860,140.2813
8861,134.104
8862,132.7397
8863,133.381
8864,146.482
8865,102.9535
8866,125.9471
8867,129.5542
8868,108.2905
8869,140.7597
8870,119.2997
8871,142.0715
8872,138.4229
8873,136.7691
8874,127.1832
8875,143.2195
8876,130.1144
8877,135.3031
8878,144.1206
8879,128.0762
8880,102.3152
8881,121.6419
8882,120.9183
8883,130.7321
8884,120.7878
8885,111.95
8886,125.3796
8887,114.9262
8888,129.1566
8889,125.6365
8890,128.6592
8891,115.5412
8892,136.2664
8893,133.1355
8894,133.7184
8895,123.3582
8896,129.994
8897,119.1959
8898,114.2425
8899,134.239
8900,108.1273
8901,141.7279
8902,128.616
8903,121.5435
8904,131.2352
8905,129.3077
8906,109.4324
8907,110.6918
8908,129.188
8909,123.1006
8910,111.219
8911,115.406
8912,131.1541
8913,118.4527
8914,113.7344
8915,134.466
8916,103.6181
8917,136.0685
8918,123.7617
8919,135.3067
8920,123.6055
8921,93.44279
8922,124.1901
8923,119.4661
8924,143.1334
8925,115.7541
8926,122.1444
8927,115.3515
8928,131.4295
8929,114.4112
8930,128.8479
8931,130.8949
8932,139.7057
8933,132.7823
8934,118.503
8935,132.0073
8936,137.7148
8937,145.6323
8938,140.8625
8939,148.0053
8940,140.2105
8941,112.3407
8942,124
8943,107.2311
8944,108.159
8945,123.016
8946,114.7259
8947,141.6617
8948,143.8243
8949,132.5244
8950,104.3304
8951,123.891
8952,105.491
8953,126.629
8954,137.5721
8955,132.6912
8956,96.03438
8957,137.082
8958,144.3368
8959,122.0803
8960,131.7569
8961,125.3418
8962,137.3589
8963,118.8738
8964,108.8749
8965,121.8715
8966,128.6365
8967,138.2898
8968,140.3651
8969,121.0826
8970,154.9503
8971,122.436
8972,117.6445
8973,127.7326
8974,137.2838
8975,154.9403
8976,130.5926
8977,134.4043
8978,140.8314
8979,137.5925
8980,135.581
8981,139.2976
8982,134.969
8983,124.1332
8984,132.6086
8985,142.5965
8986,109.7699
8987,108.9945
8988,124.9492
8989,111.722
8990,133.7914
8991,144.5037
8992,147.7364
8993,118.739
8994,113.0481
8995,122.7246
8996,127.523
8997,126.2715
8998,126.0498
8999,120.1885
9000,133.8531
9001,120.9878
9002,104.4308
9003,138.5686
9004,136.5314
9005,117.8342
9006,137.6273
9007,139.128
9008,128.5574
9009,129.6116
9010,132.6006
9011,112.1998
9012,128.4802
9013,108.4186
9014,124.2629
9015,115.9541
9016,138.2804
9017,130.7949
9018,141.0758
9019,128.4216
9020,125.9014
9021,111.5275
9022,123.68
9023,129.0046
9024,129.7849
9025,130.5984
9026,115.7079
9027,114.6304
9028,124.6271
9029,132.1551
9030,131.3089
9031,138.1399
9032,118.8846
9033,120.7674
9034,142.6447
9035,143.2935
9036,125.1984
9037,154.6918
9038,122.1485
9039,127.8876
9040,127.4414
9041,113.6904
9042,129.2246
9043,125.4016
9044,149.996
9045,129.0666
9046,130.3049
9047,134.6101
9048,137.9908
9049,133.1644
9050,140.8713
9051,141.8583
9052,121.6772
9053,123.5929
9054,129.615
9055,121.563
9056,131.1613
9057,116.3468
9058,143.0452
9059,104.2224
9060,133.5063
9061,134.4454
9062,130.8796
9063,124.5761
9064,110.9432
9065,107.1578
9066,120.1547
9067,134.8147
9068,128.6697
9069,137.0614
9070,123.0206
9071,124.6451
9072,133.4171
9073,129.0612
9074,133.8347
9075,132.2555
9076,119.4882
9077,129.5077
9078,136.4502
9079,127.3088
9080,111.6024
9081,114.1735
9082,111.2858
9083,138.7516
9084,111.6005
9085,134.017
9086,124.2264
9087,113.3739
9088,131.5592
9089,125.1157
9090,124.2017
9091,139.5844
9092,136.3324
9093,126.4717
9094,141.2498
9095,113.6123
9096,132.8133
9097,120.2753
9098,123.8703
9099,138.1636
9100,118.0079
9101,141.5997
9102,128.864
9103,124.8425
9104,128.6654
9105,108.3017
9106,116.8012
9107,120.3299
9108,131.0404
9109,119.8203
9110,113.8325
9111,123.0207
9112,124.0312
9113,131.4753
9114,119.7628
9115,133.2355
9116,143.8267
9117,127.6431
9118,106.2018
9119,110.6276
9120,117.9638
9121,142.1197
9122,137.0546
9123,122.967
9124,135.4564
9125,141.0113
9126,145.1448
9127,127.6009
9128,142.8591
9129,140.5748
9130,121.7655
9131,127.4781
9132,116.4237
9133,132.8434
9134,114.2603
9135,108.8848
9136,126.5235
9137,157.8629
9138,124.0197
9139,108.836
9140,139.5505
9141,114.8118
9142,132.985
9143,140.8902
9144,126.0354
9145,132.7541
9146,134.424
9147,139.6542
9148,127.5258
9149,131.0972
9150,146.5505
9151,114.3385
9152,137.8696
9153,135.6857
9154,117.0417
9155,128.5774
9156,140.9367
9157,132.2723
9158,111.5926
9159,126.3462
9160,153.9188
9161,128.7754
9162,108.9893
9163,137.0186
9164,118.5086
9165,130.1395
9166,123.6302
9167,128.1213
9168,140.8584
9169,121.4696
9170,112.3085
9171,124.2808
9172,110.8564
9173,122.2553
9174,130.033
9175,103.0118
9176,129.0492
9177,123.1632
9178,114.3083
9179,130.869
9180,119.3197
9181,124.9148
9182,140.6591
9183,125.966
9184,138.3547
9185,113.7313
9186,120.7808
9187,129.7672
9188,123.0945
9189,130.4157
9190,137.6776
9191,127.091
9192,135.3502
9193,111.1036
9194,126.991
9195,133.7133
9196,125.7664
9197,131.6194
9198,137.7177
9199,125.6089
9200,120.2086
9201,119.1764
9202,148.7394
9203,130.9888
9204,116.2783
9205,131.4317
9206,135.8083
9207,120.0463
9208,110.0927
9209,145.9
9210,115.3059
9211,138.7123
9212,138.2075
9213,131.6321
9214,152.9562
9215,136.0419
9216,110.1766
9217,131.1248
9218,114.0431
9219,124.0473
9220,124.5785
9221,129.2833
9222,111.267
9223,126.8355
9224,119.7615
9225,119.0544
9226,153.1022
9227,129.8379
9228,127.4989
9229,130.5126
9230,128.4389
9231,150.2088
9232,116.4148
9233,122.6038
9234,124.7948
9235,127.8615
9236,138.798
9237,128.5167
9238,145.7431
9239,128.1476
9240,160.4111
9241,106.3544
9242,126.6596
9243,139.7047
9244,147.6912
9245,116.3007
9246,94.98665
9247,123.8638
9248,108.0676
9249,130.9781
9250,131.5991
9251,126.1419
9252,118.4916
9253,139.2513
9254,123.6647
9255,133.8927
9256,121.1432
9257,128.4782
9258,133.594
9259,131.9657
9260,143.9102
9261,125.0155
9262,144.4515
9263,129.7009
9264,132.8397
9265,141.2839
9266,118.4233
9267,124.5333
9268,119.2322
9269,145.197
9270,133.6579
9271,123.6148
9272,127.9931
9273,125.7235
9274,147.5819
9275,147.7738
9276,141.9338
9277,121.9856
9278,140.1278
9279,131.5009
9280,122.171
9281,127.8757
9282,114.6482
9283,128.8579
9284,146.6218
9285,100.154
9286,141.5315
9287,143.8148
9288,136.0886
9289,129.4726
9290,107.9528
9291,131.2881
9292,132.0979
9293,138.0884
9294,115.9595
9295,107.2702
9296,149.7548
9297,109.2128
9298,124.5456
9299,136.8947
9300,122.9843
9301,121.9805
9302,139.8915
9303,109.0311
9304,123.1408
9305,131.7281
9306,126.8929
9307,126.8198
9308,119.5053
9309,127.458
9310,119.2101
9311,143.5727
9312,143.0937
9313,139.0177
9314,114.1338
9315,125.4353
9316,127.8424
9317,140.226
9318,135.6763
9319,123.0015
9320,119.0737
9321,129.5425
9322,135.7363
9323,139.2316
9324,128.9771
9325,130.0655
9326,143.251
9327,112.3781
9328,125.1407
9329,134.9375
9330,111.6419
9331,141.6861
9332,122.8404
9333,101.7546
9334,121.5853
9335,135.7448
9336,131.2739
9337,127.0045
9338,132.9266
9339,135.0743
9340,118.347
9341,136.2054
9342,121.6583
9343,127.1241
9344,99.76843
9345,124.5651
9346,131.2397
9347,113.6502
9348,117.6909
9349,130.5795
9350,128.7739
9351,136.5165
9352,132.8802
9353,108.0334
9354,138.325
9355,143.8474
9356,130.6489
9357,131.5283
9358,146.0239
9359,125.3253
9360,129.0318
9361,144.1068
9362,119.3847
9363,134.2694
9364,128.0366
9365,133.9323
9366,135.6308
9367,134.1319
9368,134.2213
9369,119.5102
9370,126.3063
9371,113.4779
9372,136.8669
9373,118.1315
9374,122.632
9375,119.0272
9376,125.9408
9377,159.9584
9378,129.1825
9379,114.629
9380,135.2118
9381,119.517
9382,127.9725
9383,119.6796
9384,120.3906
9385,119.7199
9386,121.1754
9387,117.4774
9388,146.869
9389,128.112
9390,122.6236
9391,130.0032
9392,130.6273
9393,142.0475
9394,110.3853
9395,124.1551
9396,121.5433
9397,127.6063
9398,126.0555
9399,127.0948
9400,152.6424
9401,111.7652
9402,119.9561
9403,134.0319
9404,132.3239
9405,120.5926
9406,142.6708
9407,132.4481
9408,123.7398
9409,125.7159
9410,121.8819
9411,147.5977
9412,107.5164
9413,118.9953
9414,120.9374
9415,118.0381
9416,143.0039
9417,107.5936
9418,128.6853
9419,116.2966
9420,112.5281
9421,151.2249
9422,106.0426
9423,127.0893
9424,129.9631
9425,109.8656
9426,153.6723
9427,126.7726
9428,95.71141
9429,119.1656
9430,129.8443
9431,143.627
9432,117.6276
9433,125.4967
9434,122.307
9435,135.0667
9436,146.1847
9437,137.1764
9438,120.4257
9439,124.2804
9440,122.1992
9441,118.5156
9442,135.4161
9443,105.9244
9444,111.7119
9445,143.5628
9446,132.1932
9447,120.9522
9448,121.3496
9449,109.3581
9450,124.8437
9451,120.043
9452,124.4044
9453,147.5598
9454,160.2278
9455,154.2345
9456,129.7265
9457,131.8696
9458,150.2868
9459,123.0618
9460,124.8628
9461,146.6505
9462,115.1943
9463,135.8657
9464,96.68665
9465,117.1727
9466,124.3249
9467,156.9797
9468,130.1473
9469,143.6574
9470,133.2257
9471,139.7736
9472,124.1119
9473,111.9836
9474,122.4652
9475,124.3376
9476,147.535
9477,135.3697
9478,106.8394
9479,124.0626
9480,104.8113
9481,129.4346
9482,140.4796
9483,116.5041
9484,135.8317
9485,146.9941
9486,131.5906
9487,121.3333
9488,137.405
9489,138.7161
9490,127.0141
9491,129.9666
9492,119.6399
9493,133.8172
9494,130.7902
9495,96.02104
9496,127.1691
9497,123.8232
9498,142.156
9499,127.1837
9500,132.4176
9501,103.9482
9502,127.5728
9503,121.1529
9504,140.9313
9505,132.5807
9506,115.6858
9507,111.7393
9508,111.3916
9509,101.3276
9510,134.6246
9511,109.9394
9512,126.1665
9513,125.7578
9514,140.1776
9515,120.5052
9516,116.0508
9517,130.6461
9518,110.5434
9519,145.7528
9520,125.1086
9521,142.4967
9522,139.7883
9523,125.2951
9524,111.2059
9525,148.2612
9526,132.7081
9527,138.9486
9528,118.5898
9529,133.9886
9530,120.1121
9531,121.5752
9532,143.4448
9533,136.7053
9534,121.1569
9535,138.6313
9536,130.0533
9537,140.2363
9538,142.6363
9539,100.3741
9540,118.5751
9541,127.2639
9542,104.1077
9543,114.887
9544,135.7121
9545,122.8981
9546,135.3452
9547,143.989
9548,116.8098
9549,100.4477
9550,133.231
9551,120.3508
9552,144.0613
9553,107.0716
9554,119.5298
9555,111.5398
9556,138.9221
9557,115.2015
9558,124.2395
9559,107.0438
9560,146.3277
9561,129.5618
9562,121.2672
9563,145.0715
9564,120.2177
9565,128.0275
9566,119.3266
9567,123.2118
9568,140.187
9569,131.6685
9570,145.0962
9571,127.9568
9572,128.6015
9573,146.899
9574,113.2495
9575,117.3796
9576,131.2772
9577,128.0177
9578,148.8857
9579,141.5919
9580,109.6487
9581,132.7834
9582,134.8167
9583,134.7459
9584,125.7112
9585,132.9298
9586,138.0319
9587,151.6563
9588,120.446
9589,109.5053
9590,130.3361
9591,137.2445
9592,126.7683
9593,113.0231
9594,133.84
9595,93.75301
9596,136.9783
9597,119.5108
9598,126.2074
9599,120.0772
9600,112.4068
9601,143.5778
9602,136.8445
9603,112.8528
9604,140.9219
9605,129.5028
9606,136.0997
9607,129.5947
9608,122.9885
9609,140.9463
9610,114.8715
9611,135.0653
9612,124.2972
9613,121.9743
9614,133.8779
9615,134.8979
9616,124.4876
9617,129.4893
9618,124.6416
9619,130.2813
9620,124.6263
9621,135.3784
9622,133.072
9623,128.8981
9624,134.0701
9625,127.5491
9626,145.0907
9627,128.6526
9628,126.7595
9629,104.8685
9630,122.4253
9631,134.7709
9632,119.7849
9633,126.7626
9634,107.6977
9635,130.6653
9636,107.6837
9637,128.8322
9638,138.4302
9639,144.0828
9640,141.869
9641,151.4362
9642,129.5801
9643,133.9835
9644,131.9753
9645,123.7444
9646,114.1209
9647,132.5467
9648,133.1316
9649,126.0798
9650,117.2472
9651,131.9273
9652,113.167
9653,130.742
9654,128.277
9655,118.4883
9656,124.2885
9657,130.1937
9658,130.6716
9659,134.812
9660,121.3587
9661,138.0952
9662,145.4359
9663,118.6455
9664,129.8851
9665,122.6816
9666,115.9856
9667,119.8772
9668,106.4504
9669,135.9871
9670,137.0307
9671,122.9935
9672,154.7341
9673,146.2978
9674,122.4365
9675,137.8023
9676,131.1726
9677,133.2166
9678,132.5313
9679,113.4165
9680,130.9129
9681,117.0789
9682,132.3502
9683,159.8926
9684,125.3854
9685,113.2566
9686,130.4389
9687,144.1473
9688,125.1132
9689,159.3021
9690,125.6548
9691,129.3196
9692,109.7758
9693,121.3595
9694,130.7716
9695,119.0237
9696,129.1685
9697,125.563
9698,105.1285
9699,127.2297
9700,124.244
9701,129.5755
9702,117.7942
9703,128.5454
9704,141.7393
9705,127.9719
9706,138.9321
9707,131.7526
9708,129.5218
9709,146.4205
9710,131.1587
9711,112.2049
9712,120.8271
9713,139.3125
9714,132.7218
9715,147.0394
9716,119.7538
9717,127.8719
9718,132.9995
9719,116.2537
9720,123.5573
9721,117.3901
9722,131.242
9723,156.4495
9724,129.6552
9725,115.2974
9726,124.1914
9727,151.4754
9728,126.2634
9729,145.9294
9730,124.6696
9731,98.7457
9732,120.5649
9733,152.4888
9734,136.3855
9735,134.1293
9736,113.4515
9737,146.1165
9738,138.1103
9739,126.8747
9740,128.5193
9741,110.5576
9742,128.2809
9743,110.049
9744,129.2538
9745,125.0373
9746,116.4848
9747,117.9638
9748,129.595
9749,124.2891
9750,140.6226
9751,133.8031
9752,125.173
9753,115.7559
9754,112.327
9755,125.5782
9756,107.569
9757,132.6043
9758,139.3178
9759,140.8895
9760,146.9978
9761,120.3307
9762,123.2058
9763,136.6557
9764,128.948
9765,145.1099
9766,119.5684
9767,136.6193
9768,110.3445
9769,130.7607
9770,117.2413
9771,148.7963
9772,125.4817
9773,124.7968
9774,106.072
9775,134.8661
9776,130.2342
9777,122.1085
9778,138.4836
9779,116.9757
9780,128.5194
9781,139.6527
9782,104.0173
9783,131.0931
9784,133.3684
9785,118.6156
9786,118.9991
9787,131.272
9788,124.1313
9789,98.47799
9790,138.9164
9791,131.6581
9792,128.1924
9793,146.6355
9794,110.0665
9795,115.8675
9796,127.1045
9797,131.6252
9798,111.0157
9799,151.263
9800,124.2768
9801,128.6835
9802,113.3252
9803,147.9795
9804,132.3461
9805,132.2853
9806,132.2717
9807,137.642
9808,117.7085
9809,128.4773
9810,119.7516
9811,118.391
9812,120.8858
9813,115.8339
9814,118.5151
9815,120.891
9816,135.9551
9817,134.8375
9818,115.4611
9819,136.1071
9820,137.7117
9821,109.0839
9822,106.9057
9823,131.9705
9824,165.8716
9825,128.7377
9826,117.2939
9827,138.9422
9828,126.5968
9829,107.9762
9830,108.3641
9831,147.0716
9832,145.7242
9833,140.1915
9834,131.3793
9835,141.6604
9836,123.7339
9837,100.0283
9838,146.572
9839,145.2295
9840,126.558
9841,151.9512
9842,128.8079
9843,126.6868
9844,136.0577
9845,122.7778
9846,108.3559
9847,147.7541
9848,123.2582
9849,130.6455
9850,124.6679
9851,125.5255
9852,114.3292
9853,145.8184
9854,132.0335
9855,141.4995
9856,125.5079
9857,121.4159
9858,126.9552
9859,120.5832
9860,132.5691
9861,119.3592
9862,116.9769
9863,110.3828
9864,124.8658
9865,135.0006
9866,157.8304
9867,145.5456
9868,123.2178
9869,131.787
9870,127.3603
9871,128.9941
9872,121.7823
9873,126.2625
9874,131.3948
9875,108.9546
9876,136.3244
9877,120.8819
9878,116.1584
9879,122.7668
9880,117.168
9881,128.9174
9882,138.0863
9883,127.227
9884,137.1765
9885,109.9414
9886,134.1517
9887,113.69
9888,141.7671
9889,140.458
9890,119.7749
9891,130.2865
9892,141.4252
9893,125.4749
9894,142.4333
9895,139.802
9896,132.7199
9897,118.0366
9898,132.039
9899,138.7054
9900,118.7559
9901,132.2083
9902,123.4858
9903,127.4407
9904,122.9518
9905,115.9033
9906,117.8434
9907,106.1532
9908,138.7008
9909,131.333
9910,139.0779
9911,145.8357
9912,138.6318
9913,136.8985
9914,141.6881
9915,122.6746
9916,109.4408
9917,123.5801
9918,139.0009
9919,159.961
9920,133.0522
9921,129.154
9922,130.2571
9923,126.5657
9924,111.4315
9925,136.1694
9926,165.815
9927,144.3461
9928,147.7777
9929,134.8827
9930,144.5313
9931,145.2951
9932,131.6109
9933,129.5184
9934,120.6304
9935,133.7738
9936,121.302
9937,127.5827
9938,140.665
9939,113.2182
9940,125.6614
9941,139.8444
9942,119.345
9943,123.5503
9944,122.5048
9945,148.6654
9946,126.3782
9947,134.6888
9948,118.7423
9949,119.622
9950,144.6492
9951,131.2178
9952,133.1598
9953,101.9583
9954,137.6375
9955,132.5028
9956,122.4897
9957,120.8679
9958,162.3663
9959,137.9685
9960,133.313
9961,121.8554
9962,120.6637
9963,144.1456
9964,110.3082
9965,136.5058
9966,133.7939
9967,125.4416
9968,151.3634
9969,115.9391
9970,122.6684
9971,129.398
9972,131.3191
9973,146.5547
9974,130.8332
9975,134.6229
9976,106.5463
9977,126.4078
9978,155.58
9979,128.5959
9980,129.645
9981,137.8281
9982,114.4926
9983,112.832
9984,96.50653
9985,117.9964
9986,104.1268
9987,101.9043
9988,112.5542
9989,130.3666
9990,143.2721
9991,114.482
9992,131.244
9993,129.6398
9994,123.0562
9995,127.6593
9996,124.3206
9997,128.9603
9998,142.5122
9999,108.6316
10000,133.3492
10001,132.9664
10002,123.9376
10003,129.7161
10004,128.5766
10005,121.5928
10006,125.2812
10007,120.2494
10008,127.063
10009,130.5886
10010,130.1037
10011,122.6824
10012,136.028
10013,116.112
10014,136.1992
10015,149.8957
10016,129.1077
10017,128.3355
10018,134.2009
10019,115.8225
10020,110.4108
10021,125.4093
10022,128.1898
10023,132.1717
10024,126.9163
10025,140.825
10026,115.5281
10027,96.43706
10028,126.941
10029,130.1329
10030,128.3837
10031,115.0221
10032,116.9754
10033,121.9965
10034,120.8401
10035,143.8223
10036,129.0103
10037,122.2173
10038,141.3748
10039,118.7482
10040,110.8342
10041,110.5325
10042,109.748
10043,139.8746
10044,144.8232
10045,112.8264
10046,117.0548
10047,117.7951
10048,143.5924
